年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,-,349957.000000,26230.000000,19372.000000,20575.000000,45701.000000,39527.000000,46945.000000,8985.000000,7754.000000,11526.000000,16557.000000,16180.000000,16380.000000,15784.000000,19180.000000,8657.000000,11844.000000,2032.000000,2571.000000,4183.000000,9974.000000,-,-
1999,-,366935.000000,26622.000000,19966.000000,19973.000000,47014.000000,41810.000000,47636.000000,9184.000000,8451.000000,11968.000000,17775.000000,17665.000000,16417.000000,17824.000000,24109.000000,9316.000000,12098.000000,2133.000000,2626.000000,4332.000000,10016.000000,-,-
2000,-,376256.000000,26087.000000,20113.000000,20565.000000,47669.000000,44818.000000,53420.000000,9368.000000,9053.000000,12112.000000,17037.000000,17886.000000,16732.000000,15607.000000,24412.000000,9489.000000,12435.000000,2125.000000,2844.000000,4383.000000,10101.000000,-,-
2001,-,389569.000000,26971.000000,20436.000000,21052.000000,50188.000000,46598.000000,55048.000000,9780.000000,9617.000000,12639.000000,17601.000000,18200.000000,18012.000000,16276.000000,25187.000000,9508.000000,12443.000000,2127.000000,2948.000000,4571.000000,10367.000000,-,-
2002,-,402587.000000,28367.000000,20447.000000,22340.000000,52235.000000,48168.000000,55416.000000,12341.000000,9346.000000,13554.000000,17801.000000,19102.000000,18640.000000,16898.000000,25427.000000,9599.000000,12462.000000,2131.000000,3016.000000,4743.000000,10554.000000,-,-
2003,-,408036.000000,29230.000000,20504.000000,22408.000000,52570.000000,48436.000000,55574.000000,12393.000000,9593.000000,13780.000000,18154.000000,19919.000000,19400.000000,17098.000000,25736.000000,9656.000000,12972.000000,2131.000000,3016.000000,4785.000000,10681.000000,-,-
2004,-,392841.000000,29865.000000,19863.000000,22500.000000,53441.000000,49014.000000,39496.000000,12417.000000,9593.000000,14727.000000,19224.000000,19079.000000,19313.000000,17375.000000,26069.000000,9719.000000,12023.000000,2096.000000,3029.000000,4846.000000,9152.000000,-,-
2005,-,397249.000000,29895.000000,19924.000000,23277.000000,52544.000000,49284.000000,40012.000000,12514.000000,9779.000000,15005.000000,20031.000000,19191.000000,19972.000000,17612.000000,26190.000000,9876.000000,12937.000000,2106.000000,3035.000000,4900.000000,9165.000000,-,-
2006,-,410402.000000,30572.000000,19952.000000,24144.000000,55154.000000,50754.000000,42432.000000,13358.000000,9886.000000,15358.000000,20289.000000,16282.000000,20797.000000,18940.000000,26608.000000,9895.000000,13257.000000,2130.000000,6143.000000,4966.000000,9485.000000,-,-
2007,-,417310.000000,31368.000000,19963.000000,25087.000000,56479.000000,52727.000000,42682.000000,13120.000000,10231.000000,15744.000000,20790.000000,15435.000000,21271.000000,18901.000000,26823.000000,10112.000000,13585.000000,2139.000000,6333.000000,5003.000000,9517.000000,-,-
2008,-,425633.000000,31253.000000,20052.000000,25969.000000,58695.000000,53464.000000,43824.000000,13387.000000,9860.000000,15777.000000,21382.000000,17332.000000,21401.000000,20015.000000,26607.000000,9968.000000,13503.000000,2229.000000,6829.000000,4529.000000,9557.000000,-,-
2009,-,474032.000000,33544.000000,21976.000000,28803.000000,59226.000000,58137.000000,49213.000000,15613.000000,13125.000000,15562.000000,25385.000000,19330.000000,28650.000000,22679.000000,31257.000000,12586.000000,15742.000000,2506.000000,6698.000000,4729.000000,9271.000000,-,-
2010,-,478911.000000,34317.000000,21981.000000,29203.000000,59622.000000,58760.000000,49465.000000,15618.000000,13417.000000,16271.000000,25678.000000,19376.000000,28908.000000,22474.000000,31267.000000,12586.000000,16646.000000,2516.000000,6774.000000,4753.000000,9279.000000,-,-
2011,-,484272.000000,34344.000000,21987.000000,29324.000000,60036.000000,60612.000000,50373.000000,15604.000000,13613.000000,16457.000000,25856.000000,19528.000000,29511.000000,22975.000000,31302.000000,12586.000000,16646.000000,2555.000000,6686.000000,4814.000000,9463.000000,-,-
2012,-,492065.000000,35804.000000,21997.000000,29007.000000,60105.000000,60460.000000,55869.000000,15887.000000,13625.000000,16520.000000,26261.000000,19431.000000,29660.000000,23074.000000,31235.000000,12731.000000,16744.000000,2586.000000,6713.000000,4886.000000,9470.000000,-,-
2013,-,501564.000000,40749.000000,22004.000000,29779.000000,60125.000000,60675.000000,56673.000000,15887.000000,13637.000000,18862.000000,25933.000000,19465.000000,29730.000000,22991.000000,31339.000000,13005.000000,16723.000000,2587.000000,6713.000000,4995.000000,9520.000000,-,-
2014,-,493594.000000,41645.000000,24670.000000,29801.000000,48140.000000,60276.000000,56631.000000,16030.000000,13637.000000,19717.000000,26551.000000,19401.000000,29767.000000,22993.000000,30623.000000,12982.000000,16777.000000,2592.000000,6713.000000,5043.000000,9605.000000,-,-
